person_mal_id,position,anime_mal_id
67166,Associate Producer,54760
67167,Producer,36309
67167,Assistant Producer,56179
67167,Producer,37964
67167,Producer,39382
67167,Producer,37926
67167,Assistant Producer,54760
67167,Associate Producer,57433
67168,Planning,54760
67169,Publicity,3087
67169,Producer,38656
67169,Associate Producer,33988
67169,Producer,40623
67169,Producer,42803
67169,Producer,34279
67169,Associate Producer,31500
67169,Producer,37704
67169,Producer,34125
67169,Publicity,3958
67169,Associate Producer,38000
67169,Associate Producer,40456
67169,Associate Producer,55701
67169,Associate Producer,49926
67169,Associate Producer,47778
67169,Producer,50709
67169,Producer,57524
67169,Publicity,8100
67169,Publicity,10624
67169,Publicity,12053
67169,Planning (Planning Assistance),54760
67169,Producer,30727
67169,Producer,36885
67169,Publicity,4063
67169,Publicity,11751
67169,Producer,41372
67181,Theme Song Performance,42129
67181,Theme Song Performance (OP),38920
67181,Theme Song Performance,57365
67181,Theme Song Performance (OP),50586
67181,"Theme Song Performance (ED2), Inserted Song Performance (ep 4)",59136
67181,Theme Song Performance,60779
67186,Animation Director,48548
67186,"Animation Director (ep 84), 2nd Key Animation (eps 2, 63, 84, 121), In-Between Animation (ep 121)",34572
67186,Key Animation (ep 4),38084
67186,"2nd Key Animation (ep 10), Key Animation (eps 1, 12)",37490
67186,Character Design (Sub Character Design),51020
67186,In-Between Animation (ED2),34787
67186,"Episode Director (Assistant Episode Director), Production Manager (Assistant Production Manager)",34032
67186,Key Animation (ep 3),38959
67186,2nd Key Animation (ep 8),34914
67186,In-Between Animation,37407
67186,"2nd Key Animation (ep 9), Key Animation (eps 18, 25)",36023
67186,Production Manager (Assistant Production Manager),31919
67186,"2nd Key Animation (eps 17, 20)",34561
67186,2nd Key Animation (ep 1),36470
67186,"Character Design, Chief Animation Director",57945
67186,2nd Key Animation (ep 13),35790
67188,Key Animation,48548
67188,"Animation Director (ep 1), Key Animation (ep 1), Assistant Animation Director (ep 2)",12149
67188,"Animation Director (eps 1, 8, 13)",14941
67188,Key Animation (ep 2),2023
67188,"Animation Director (eps 7, 14, 26)",5675
67188,Animation Director (ep 4),1690
67188,Key Animation (OP),40256
67188,Key Animation (ep 58),232
67188,"In-Between Animation (eps 7, 10, 14, 19)",20083
67188,"Animation Director (eps 10, 17, 25-26, 30, 36), Key Animation (ep 1)",296
67188,Key Animation (ep 11),3230
67188,Animation Director,503
67188,"Key Animation (eps 8, 13)",790
67188,"Key Animation (eps 4, 8, 13, 15, 19, 23, 25)",3185
67188,Key Animation (ep 11),19899
67188,"Key Animation (eps 1, 3)",1865
67188,"Key Animation (ep 1), Assistant Animation Director (ep 1)",37998
67188,"Animation Director (eps 1, 7, 10, 14, 19, 23)",973
67188,"Animation Director (ep 4), Key Animation (eps 1, 7-8, 12)",133
67188,Key Animation,651
67188,Key Animation (ep 5),267
67188,"Chief Animation Director (ep 10), Animation Director (eps 1, 12)",35889
67188,"Character Design (Sub Character Design), Chief Animation Director (eps 3, 5, 7, 9, 11, 13, 15, 17, 19-21, 23-24), Animation Director (eps 1-2, OP1-2), Key Animation (OP1)",51020
67188,Key Animation (ep 20),4334
67188,Key Animation,1773
67188,"Key Animation (eps 3, 8)",7088
67188,Animation Director (ep 12),248
67188,Key Animation (ep 11),9750
67188,Key Animation,2483
67188,"Animation Director (eps 13, 25)",1604
67188,Key Animation,13715
67188,"In-Between Animation (eps 1, 3, 5)",1288
67188,In-Between Animation,1095
67188,In-Between Animation,2454
67188,Animation Director (ep 13),1578
67188,"In-Between Animation (eps 1, 6)",1261
67188,"Key Animation (eps 8, 13, 15, 18)",1184
67188,Key Animation,1439
67188,"Animation Director (eps 6, 10, 13), Key Animation (eps 1-2, 6)",24455
67188,"Key Animation (eps 1, 6)",10397
67188,"2nd Key Animation (ep 1), Key Animation (ep 5)",4087
67188,Key Animation (ep 10),3001
67188,"Key Animation (ep 1), Layout (ep 1)",4617
67188,"Animation Director (eps 2, 4, 8, 12)",34414
67188,"Animation Director (ep 4), Key Animation (Key Animation Assistance: ep 4)",584
67188,Animation Director (ep 3),5341
67188,Key Animation (ep 1),7079
67188,"Animation Director (ep 10), Key Animation (ep 10)",6201
67188,"Key Animation (eps 6, 12)",1942
67188,"Animation Director (ep 1), Key Animation (ep 1)",38192
67188,"Animation Director (ep 18), Key Animation (eps 4, 13, 18, 22, 24)",561
67188,Key Animation (ep 15),205
67188,Animation Director (ep 1),33113
67188,Animation Director (ep 5),10073
67188,"Animation Director (eps 5, 11)",8675
67188,"Key Animation (eps 1, 5)",10308
67188,Animation Director (ep 4),32836
67188,Animation Director (eps 11-13),32843
67188,"Chief Animation Director (eps 2, 7, 9-10)",59514
67188,Key Animation,3531
67188,Key Animation (ep 3),116
67188,Animation Director (ep 11),79
67188,"Animation Director (eps 7, 11), Assistant Animation Director (ep 8)",33502
67188,Animation Director (ep 12),39575
67188,"Key Animation (eps 11, 18)",478
67188,"Key Animation (eps 4, 11)",8934
67188,Animation Director,37262
67188,"Animation Director (ep 1), Key Animation (ep 1)",57945
67188,Key Animation (ep 19),2001
67188,"Animation Director (eps 1, 5)",2552
67188,Animation Director (ep 9),38480
67188,Key Animation (ep 8),2105
67188,"Animation Director (ep 1, OP), Key Animation (ep 1)",18245
67188,Animation Director (ep 5),3712
67189,Art Director Not Yet Aired,60781
67189,Mechanical Design,24919
67189,Background Art,40128
67189,Background Art,5081
67189,"Background Art (eps 1-5, 7-13)",33573
67189,Background Art,34870
67189,Background Art,45595
67189,Background Art (eps 1-4),40752
67189,Art Director (Assistant Art Director),33047
67189,Background Art,4872
67189,Background Art (eps 1-2),31630
67189,Background Art,32648
67189,Art Director (Assistant Art Director),51020
67189,"Background Art (eps 1-7, 9, 11-13)",3604
67189,Background Art,7062
67189,Background Art (ep 1),11237
67189,Background Art,34032
67189,Background Art (eps 1-7),33263
67189,Background Art,32949
67189,Background Art (eps 1-10),38256
67189,Background Art (eps 1-3),49291
67189,Background Art,17947
67189,Background Art,4483
67189,Background Art,5030
67189,Background Art (eps 1-4),9712
67189,"Background Art (eps 3, 5)",5597
67189,Background Art,33674
67189,Background Art,35247
67189,Background Art,34304
67189,Background Art,31919
67189,Background Art (eps 6-7),38006
67189,Background Art,33836
67189,Background Art,36316
67189,Background Art,51098
67189,"Background Art (eps 1, 4, 6, 11-12)",40586
67189,Background Art,8726
67189,Art Director,57945
67189,Background Art,37433
67189,Background Art,40254
67189,Background Art,3011
67189,Background Art,6377
67189,Background Art,7044
67189,Background Art,36999
67191,Assistant Producer (Assistant Animation Producer),35889
67191,Producer (Animation Producer),51020
67191,Producer (Animation Producer),38192
67191,Producer (Animation Producer),37262
67192,Producer,51020
67192,Producer,50221
67193,Producer,51020
67193,Producer,38276
67193,Producer,50593
67193,Producer,34799
67193,Producer,52991
67194,Producer,52215
67194,Producer,51020
67194,Producer,38993
67194,Producer,40397
67194,Producer,50172
67194,Producer,41389
67194,Producer,44931
67195,Executive Producer,59730
67195,Executive Producer,59675
67195,Planning,59055
67195,Planning,51020
67195,Executive Producer,57360
67195,Planning (Planning Assistance),6045
67195,Planning (Joint Planning),52991
67195,Executive Producer,53580
67195,Executive Producer,54565
67195,Planning,54028
67196,"Theme Song Arrangement (ED), Theme Song Composition (ED), Theme Song Lyrics (ED)",37206
67196,"Theme Song Arrangement (ED1), Theme Song Composition (ED1)",40004
67196,"Theme Song Arrangement (ED), Theme Song Composition (ED)",42519
67196,"Theme Song Arrangement (OP), Theme Song Composition (OP), Theme Song Lyrics (OP)",51020
67196,"Theme Song Arrangement (ED), Theme Song Composition (ED), Theme Song Lyrics (ED)",43591
67196,"Theme Song Arrangement (ED), Theme Song Composition (ED)",48483
67196,"Theme Song Arrangement (OP2), Theme Song Composition (OP2)",37126
67196,"Theme Song Arrangement (ED1), Theme Song Composition (ED1)",30727
67196,"Theme Song Arrangement (ED5-6), Theme Song Composition (ED5-6), Theme Song Lyrics (ED5)",51252
67204,Animation Director,8239
67204,Animation Director,3631
67204,Animation Director (ep 28),3800
67204,Director,53952
67204,"Animation Director (ep 16, 34, 39)",2561
67204,Director,41707
67204,In-Between Animation,3522
67204,"Key Animation (eps 2-4, 8-9, 12-14, 16, 19, 26)",8394
67204,"Animation Director (ep 2), Key Animation (eps 2, 12)",4199
67204,Director,56109
67204,Episode Director (ep 33),307
67204,Director,57024
67204,Director,59338
67204,"Key Animation (eps 7, 12, 15, 19)",2200
67204,Director,53900
67204,Director,8729
67204,Director,56070
67204,Key Animation (ep 50),1986
67204,Key Animation,3801
67204,Director,43550
67205,Original Creator,33771
67214,Color Design,37188
67214,Color Design,51544
67218,Music,51916
67218,Theme Song Lyrics (ED7),918
67218,Music,58739
67218,"Theme Song Arrangement (OP, ED), Theme Song Composition (OP, ED)",42825
67218,"Theme Song Arrangement (ED2), Theme Song Composition (ED2)",35251
67219,Producer,32664
67219,Producer,51916
67219,Associate Producer,38830
67219,Producer,6895
67219,Producer,9065
67219,Producer,10350
67219,Producer,32981
67219,Associate Producer,48488
67219,Producer,7590
67219,Producer,42825
67219,Associate Producer,30296
67219,Producer,30749
67219,Associate Producer,31229
67219,Planning,41392
67219,Producer,37509
67220,Producer,9611
67220,Producer,51916
67220,Producer,19159
67220,Producer,35075
67220,Producer,37029
67220,Producer,15591
67220,Producer,24451
67220,Producer,15819
67220,Planning (Planning Assistance),31757
67220,Planning (Planning Assistance),31758
67220,Planning (Planning Assistance),32268
67220,Planning (Planning Assistance),33263
67220,Associate Producer,12467
67220,Producer,13093
67220,Planning (Planning Assistance),31181
67220,Planning (Planning Assistance),35247
67220,Planning (Planning Assistance),13055
67220,Producer,18397
67220,Producer,25781
67220,Planning (Planning Assistance),28735
67220,Producer,22117
67221,"Theme Song Composition (ED), Theme Song Lyrics (ED), Theme Song Performance (ED)",55894
67221,"Theme Song Composition (OP), Theme Song Lyrics (OP), Theme Song Performance (OP)",51916
67223,Key Animation (ep 11),40679
67223,Animation Director (ep 11),9776
67223,Key Animation (ep 2),27557
67223,Animation Director (ep 9),33184
67223,Animation Director (ep 10),31049
67223,Animation Director (ep 10),22547
67223,Key Animation (ep 5),34618
67223,Key Animation (ep 13),33486
67223,Assistant Animation Director (ep 2),55894
67223,In-Between Animation,1042
67223,"Key Animation (eps 1, 8), Assistant Animation Director (ep 1)",10163
67223,Animation Director (ep 10),694
67223,Animation Director (ep 6),12549
67223,Key Animation,17641
67223,Key Animation (ep 46),41074
67223,Animation Director (ep 1),21167
67223,"Key Animation (eps 6, 10-11)",32979
67223,Animation Director (ep 8),4725
67223,Animation Director (ep 9),33731
67223,"Animation Director (eps 2, 6, 11)",240
67223,In-Between Animation,3602
67223,Animation Director (ep 11),14811
67223,Animation Director (ep 22),6117
67223,Key Animation (ep 1),4765
67223,Key Animation (ep 13),31630
67223,Key Animation (ep 10),37259
67223,2nd Key Animation (ep 3),5150
67223,"Animation Director (eps 3, 7, 9, 11)",42625
67223,Animation Director (ep 10),23269
67223,Key Animation (ep 3),4334
67223,Key Animation,37704
67223,Chief Animation Director,4549
67223,"Key Animation (eps 3, 8)",248
67223,Key Animation (eps 3-4),981
67223,Key Animation (ep 10),488
67223,Key Animation,22057
67223,Key Animation,452
67223,Key Animation,450
67223,Animation Director (ep 2),37497
67223,"Animation Director (Character Animation Director: ep 11), Key Animation (ep 11)",5781
67223,"Animation Director (eps 8, 19)",3713
67223,"Chief Animation Director, Assistant Animation Director (ep 1)",49385
67223,"Animation Director (eps 3, 10-11, 16, 23)",1808
67223,"Key Animation (eps 2, 25 39)",142
67223,Animation Director (ep 4),40839
67223,Key Animation,49722
67223,"Animation Director (eps 6, 10), Assistant Animation Director (ep 11)",6205
67223,Animation Director (ep 9),32686
67223,"Animation Director (eps 9, 15, 22, 31, 38, 45)",845
67223,"Animation Director (ep 11), Key Animation (OP)",18495
67223,Animation Director (ep 4),35434
67223,"Animation Director (eps 4, 9)",13367
67223,"Key Animation (eps 3, 10)",555
67223,Key Animation (ep 2),25283
67223,"Chief Animation Director (eps 4, 10, 12)",44276
67223,"Animation Director (eps 5, 10), Key Animation (eps 5, 10)",671
67223,"Animation Director (eps 1, 7, 12)",19111
67223,Assistant Animation Director,17947
67223,"Animation Director (eps 4, 6, 10)",37979
67223,"Chief Animation Director (eps 2, 4, 6, 8, 10, 12), Animation Director (ep 2)",9936
67223,"Chief Animation Director (ep 1), Animation Director (ep 1)",11209
67223,Animation Director (ep 9),33788
67223,"Animation Director (eps 8, 12)",31845
67223,Animation Director (ep 5),34447
67223,Key Animation (ep 12),7590
67223,"Key Animation (eps 32, 39, 46)",352
67223,Animation Director (ep 6),8917
67223,Key Animation (ep 7),38924
67223,Animation Director (ep 4),33850
67223,"Key Animation (eps 3, 9, 17, 26)",353
67223,"Chief Animation Director (ep 4), Key Animation (ep 2)",51122
67223,"Animation Director (ep 3, OP, ED1), Assistant Animation Director (ep 5)",60154
67223,Animation Director (ep 10),24705
67223,"Chief Animation Director (eps 1-2, 4-8, 12-19, 21-23), Animation Director (ep 10), Key Animation (ep 1, OP1)",37345
67223,Key Animation,1117
67223,Key Animation (ep 2),35240
67223,Key Animation (ep 4),10611
67223,Key Animation (ep 1),35466
67223,"Chief Animation Director (eps 3, 5, 8, 10), Animation Director (eps 1, 4, 6)",35835
67223,"Animation Director (eps 3, 9)",25867
67223,Animation Director (ep 11),2993
67223,Animation Director (ep 6),51837
67223,Key Animation (ep 2),28215
67223,"Animation Director (eps 2, 9, 16), 2nd Key Animation (ep 20), Key Animation (ep 25), Assistant Animation Director (eps 4, 11-12, 18)",5671
67223,Key Animation (ep 1),10884
67223,Key Animation (ep 1),7759
67223,Key Animation (ep 15),561
67223,Key Animation (ep 1),33836
67223,Assistant Animation Director (ep 10),10308
67223,"Animation Director (eps 4, 10, 16, 20)",7724
67223,Key Animation,36688
67223,Animation Director (ep 10),10109
67223,Animation Director (ep 4),39456
67223,Key Animation (ep 12),3667
67223,Assistant Animation Director,9751
67223,Key Animation (ep 7),1532
67223,Animation Director (ep 7),7768
67223,Key Animation (ep 9),35790
67223,Chief Animation Director,54275
67223,Key Animation (ep 7),174
67223,Key Animation (OP),41488
67223,Key Animation (ep 8),30344
67223,Assistant Animation Director,9047
67223,"Animation Director (eps 6, 12, 18, 25, 31, 38, 44)",928
67223,2nd Key Animation,4106
67223,Animation Director (ep 10),25157
67223,Animation Director (ep 9),34019
67223,"Animation Director (eps 3, 5)",48471
67223,Key Animation (ep 22),52741
67223,Animation Director,44141
67223,"Animation Director (eps 5, 7)",51817
67223,Key Animation (ep 1),547
67223,Key Animation (ep 9),35672
67223,Animation Director (ep 19),35220
67223,Key Animation (ep 8),32995
67224,2nd Key Animation,15039
67224,Key Animation (ep 12),34618
67224,Key Animation (ep 19),41587
67224,Animation Director (ep 10),32866
67224,"2nd Key Animation (eps 5, 10)",44511
67224,2nd Key Animation (ep 1),12549
67224,"Animation Director (eps 3-4, 7)",41461
67224,Animation Director (eps 11-12),48542
67224,"Animation Director (eps 2, 5, 8, 11-12, 14, 17, 20-21, 23), 2nd Key Animation (ep 22), Key Animation (eps 1-2, OP2), Assistant Animation Director (eps 7, 9, 13, 18, 24)",38671
67224,Key Animation (ep 2),40956
67224,"Animation Director (eps 1-3, 5, 8), 2nd Key Animation (eps 9-10), Key Animation (ep 3)",33047
67224,"Animation Director (eps 1-2), Key Animation (ep 1)",37651
67224,Animation Director (ep 9),14829
67224,"Animation Director (eps 3, 7, 12), Key Animation (ep 7)",33731
67224,Key Animation,59750
67224,Animation Director (ep 11),28825
67224,"Animation Director (eps 1-2, 6-7, 11-12)",35376
67224,"2nd Key Animation (ep 7), Key Animation (eps 1-2, 4-5, 8-9, 11-12)",25159
67224,Animation Director (ep 10),56230
67224,2nd Key Animation (ep 17),40748
67224,"Animation Director (eps 6, 8, 11-12), Key Animation (eps 6, 11-12)",40974
67224,Key Animation (ep 26),13655
67224,Key Animation (ep 1),23945
67224,Character Design,56400
67224,"Character Design, Chief Animation Director",57315
67224,Key Animation (ep 1),26351
67224,Animation Director (ep 10),23623
67224,"2nd Key Animation (ep 6), Key Animation (ep 13)",14749
67224,Key Animation (OP),24705
67224,"Animation Director (ep 12), Key Animation (ep 12)",27775
67224,"Animation Director (eps 10-11), Assistant Animation Director (eps 6, 12)",42670
67224,Key Animation (ep 1),30240
67224,Animation Director (ep 2),30749
67224,"Animation Director (eps 7, 10), Key Animation (eps 2, 5, 7), Assistant Animation Director (ep 8)",31564
67224,Key Animation,55826
67224,"2nd Key Animation (ep 1), Key Animation (ep 5)",20973
67224,2nd Key Animation (ep 11),11757
67224,Key Animation,20021
67224,Chief Animation Director,54275
67224,"Animation Director (eps 6, 8), Key Animation (ep 10)",51536
67224,Key Animation,17437
67224,2nd Key Animation (ep 20),49387
67224,Animation Director (ep 2),19023
67224,Key Animation,59428
67224,Animation Director (ep 3),52046
67224,"Animation Director (eps 2, 6, 10)",50175
67225,Art Director (Assistant Art Director),54275
67227,Background Art (Art Design),59632
67227,Art Director (Assistant Art Director),54275
67227,Background Art (Art Design),60326
67227,Art Director,55514
67228,Planning,42321
67228,Producer,38226
67228,Producer,30127
67228,Planning,36525
67228,Planning,37188
67228,"Planning, Producer (Animation Producer)",51219
67228,"Executive Producer, Producer (Animation Producer)",56230
67228,Planning,38295
67228,Planning,37458
67228,Planning,38297
67228,Planning,57315
67228,"Planning, Producer (Animation Producer)",57646
67228,Planning,38814
67228,Planning,36027
67228,Planning,40436
67228,Planning,50348
67228,Producer (Animation Producer),54275
67228,Planning,49445
67230,Planning,222
67230,Producer,3890
67230,Producer,1405
67231,"Theme Song Composition (OP1, ED4), Theme Song Lyrics (ED4)",3193
67231,Theme Song Lyrics (ED2),18771
67231,Theme Song Lyrics (OP2),24625
67231,"Theme Song Composition (OP1, ED6)",135
67231,"Theme Song Composition (ED4), Theme Song Lyrics (OP6)",249
67231,Theme Song Lyrics (OP),30030
67231,Theme Song Lyrics (OP4),93
67231,"Theme Song Composition (ED3), Theme Song Lyrics (ED2-3)",12031
67231,"Theme Song Arrangement (OP3), Theme Song Composition (OP3), Theme Song Lyrics (OP3)",1516
67231,Theme Song Composition (OP2),2034
67231,Theme Song Lyrics (ED),35857
67231,Theme Song Lyrics (ED1-2),49040
67231,"Theme Song Composition (OP2), Theme Song Lyrics (OP2)",50663
67231,Theme Song Composition (OP4),5262
67231,"Theme Song Lyrics (OP1, ED3)",4722
67231,Theme Song Lyrics (ED1),23725
67231,Theme Song Composition (OP),54275
67231,Theme Song Lyrics (OP1),479
67232,Theme Song Arrangement (OP),54275
67232,"Theme Song Arrangement (ED1), Theme Song Composition (ED1)",40166
67233,Theme Song Lyrics (ED),51265
67233,Theme Song Lyrics (ED),54225
67233,"Theme Song Lyrics (OP, ED3-7)",50470
67233,Theme Song Lyrics (ED),51705
67233,Theme Song Lyrics (ED),54275
67234,Theme Song Arrangement (ED),57953
67234,"Theme Song Arrangement (ED), Theme Song Composition (ED)",51265
67234,"Theme Song Arrangement (ED), Theme Song Composition (ED)",54225
67234,"Theme Song Arrangement (ED), Theme Song Composition (ED)",54275
67235,Production Manager (Assistant Production Manager),6517
67235,Producer (Animation Producer),48997
67235,Producer (Animation Producer),53438
67235,Producer (Animation Producer),48804
67235,Producer (Animation Producer: eps 52-139),31044
67235,Producer (Animation Producer),34198
67235,Producer (Animation Producer),37968
67235,Producer (Animation Producer),49556
67235,Producer (Animation Producer),46102
67235,Producer (Animation Producer),50653
67236,Associate Producer,53438
67236,Assistant Producer,52359
67236,Associate Producer,54617
67236,Assistant Producer,52816
67236,Assistant Producer,53263
67236,Assistant Producer,49766
67237,Planning,59002
67237,Planning,53438
67237,Executive Producer,49842
67237,Planning Airing,60969
67237,Planning,53397
67238,Executive Producer,32601
67238,Executive Producer,33419
67238,Producer (Animation Producer),1533
67238,Planning,1957
67238,Producer,3633
67238,Production Manager (ep 1),1488
67238,Planning,33573
67238,Planning,40934
67238,Planning,458
67238,Planning (Planning Assistance),34077
67238,Planning (Planning Assistance),36022
67238,Producer,289
67238,Production Manager,2056
67238,Producer (Animation Producer),2950
67238,Producer (Animation Producer),1928
67238,"Executive Producer, Producer (Animation Producer)",6518
67238,Chief Producer,6517
67238,Producer,650
67238,Planning,53438
67238,Co-Producer,4452
67238,Associate Producer,15785
67238,Associate Producer,10999
67238,Planning,48804
67238,Producer (Animation Producer),27721
67238,Producer (Animation Producer),27723
67238,Producer (Animation Producer),2738
67238,Producer,33
67238,Assistant Producer,2422
67238,Producer,2335
67238,Planning,37968
67238,Producer,2737
67238,Assistant Producer,5924
67238,Producer,6172
67238,Producer,2081
67238,Producer (Animation Producer),2736
67238,Co-Producer,2016
67238,Planning,46102
67238,Producer (Animation Producer),11009
67238,Producer (Animation Producer),11019
67238,Producer (Animation Producer),528
67238,Producer (Animation Producer),1117
67238,Producer (Animation Producer),1118
67238,Producer (Animation Producer),1119
67238,Producer (Animation Producer),1120
67238,Producer (Animation Producer),1121
67238,Producer (Animation Producer),1122
67238,Producer (Animation Producer),1526
67238,Producer (Animation Producer),2201
67238,Producer (Animation Producer),2847
67238,Producer (Animation Producer),4026
67238,Producer (Animation Producer),6178
67238,Producer (Animation Producer),4793
67238,Producer (Animation Producer),8709
67238,Producer (Animation Producer),4794
67238,Producer (Animation Producer),11069
67238,Producer (Animation Producer),6555
67238,Producer (Animation Producer),5526
67238,Producer (Animation Producer),11853
67238,Producer (Animation Producer),4910
67238,Producer (Animation Producer),7550
67238,Producer (Animation Producer),4792
67238,Producer (Animation Producer),4795
67238,Planning,1103
67238,Chief Producer,472
67238,Executive Producer,471
67238,Planning,685
67238,Executive Producer,34741
67238,Executive Producer,36856
67238,Producer,9825
67238,Executive Producer,12029
67238,Co-Producer,842
67238,Associate Producer,24591
67238,Associate Producer,34471
67238,Associate Producer,37969
67238,"Planning, Producer",4608
67245,Key Animation (ep 3),48553
67245,Key Animation (OP),57181
67245,Key Animation,53881
67245,Key Animation (OP),50205
67245,Key Animation (ED),50953
67245,Key Animation,48585
67245,"Key Animation (17, 24, ED2)",33486
67245,"Key Animation (11, 25, OP1-OP2)",36456
67245,Key Animation (25),38408
67245,"Key Animation (7, OP2)",49918
67245,Key Animation,39565
67245,Key Animation,44200
67245,Key Animation (OP),55690
67245,Key Animation (Main Animation),50549
67245,"Key Animation (eps 6, 9, 12)",44511
67245,Key Animation,57555
67245,Key Animation,54005
67245,Key Animation (ep 3),35849
67245,Key Animation (OP),37347
67245,Key Animation (OP),40453
67245,Key Animation (ep 9),40956
67245,Key Animation (ED),32901
67245,Key Animation (ep 1),36792
67245,Key Animation (OP),39463
67245,Key Animation (OP2),40748
67245,Key Animation,36098
67245,"Key Animation (OP, Ep 2-4, 6-7, 10)",30831
67245,"Key Animation (OP, Ep 2, 5, 9-10)",32937
67245,Animation Director,34626
67245,Key Animation (OP),49458
67245,Key Animation,38040
67245,"Key Animation (eps 1, 3, 6)",34973
67245,Key Animation (ep 11),39535
67245,Key Animation,35946
67245,Key Animation,46420
67245,"Key Animation (eps 3, 8)",34577
67245,"Animation Director (ep 1074), Key Animation (OP23-24) Airing",21
67245,Key Animation,38524
67245,Key Animation,40664
67245,Key Animation (OP),50265
67245,Key Animation,53888
67245,Key Animation (OP),50602
67245,Key Animation (ep 3),48453
67245,Key Animation,42916
67245,Key Animation,50275
67245,Key Animation (OP),36470
67245,Key Animation (ep 4),60489
67245,Key Animation (OP2),35790
67245,Key Animation (ED2),37430
67245,Key Animation (OP2),38481
67245,Key Animation (ep 2),39518
67245,Key Animation (OP1-OP2),39990
67245,Key Animation (OP),37993
67245,Key Animation (OP),38999
67245,Key Animation (ep 11),43299
67245,Key Animation (ep 1),54839
67247,Key Animation (ep 112),41587
67247,Key Animation (OP),44511
67247,Key Animation (ep 4),51009
67248,Original Character Design,33771
67249,"2nd Key Animation (ep 9), In-Between Animation (eps 5, 9)",5112
67249,Key Animation (ep 10),8516
67249,In-Between Animation (ep 1),3389
67249,In-Between Animation (ep 1),5177
67249,Key Animation (ep 1),9982
67249,Key Animation (ep 1),5973
67249,"Animation Check (eps 2, 8), Key Animation (eps 2, 4, 6, 8)",11785
67249,"Animation Director (eps 5, 10, 12), Key Animation (ep 2)",15699
67249,"2nd Key Animation (ep 9), Animation Check (ep 4)",7062
67249,Animation Check (OP),11617
67249,"Animation Director (eps 1-2, 5-7, OP), Key Animation (ep 1)",45613
67249,"Animation Director (eps 8, 11-12), 2nd Key Animation (eps 4-6)",28623
67249,"Animation Director (eps 2, 5, 8-9, 11-12)",40397
67249,"Animation Check (ep 12), In-Between Animation (ep 5), Key Animation (ep 12)",6712
67249,"Animation Director (ep 11), Key Animation (ep 11)",31953
67249,"Chief Animation Director (Assistant Chief Animation Director: ep 10), Animation Director (eps 2, 5-6, 8, 12), 2nd Key Animation (ep 12), Key Animation (eps 3, 5, 12)",34914
67249,"Character Design, Chief Animation Director, Animation Director (ep 1, OP)",40178
67249,2nd Key Animation (ep 2),26243
67249,"Animation Director (eps 6, 10), 2nd Key Animation (eps 4-5, 8, 12), Key Animation (eps 6, 10), Assistant Animation Director (ep 12)",28927
67249,2nd Key Animation (ep 13),10588
67249,2nd Key Animation,14267
67249,2nd Key Animation (ep 2),27775
67249,2nd Key Animation,10740
67249,2nd Key Animation,9917
67249,Key Animation (ep 11),10572
67249,Key Animation (OP),25867
67249,"Animation Director (eps 2, 6, 9, 11-13)",44275
67249,"Animation Director (eps 1-2, 5, 7, 9, 11-12)",42351
67249,Assistant Animation Director (eps 7-12),25777
67249,"Key Animation (OP), Assistant Animation Director (eps 3-11)",35760
67249,Key Animation (ep 9),10378
67249,Key Animation (Main Animation),52082
67249,"Animation Director (eps 3, 5-6, 9, 11)",58131
67249,2nd Key Animation (ep 14),11757
67249,"Animation Director (eps 1, 11, 13), Key Animation (ep 1)",36470
67249,"2nd Key Animation (eps 5, 11), Animation Check (ep 2), Key Animation (eps 2, 8), Assistant Animation Director (ep 11)",13663
67249,"Chief Animation Director (ep 6), Animation Director (eps 3, 5-6)",54744
67249,Animation Director (ep 10),37722
67249,"Animation Director (eps 2-4, 9, 11-12), 2nd Key Animation (eps 4, 12), Key Animation (eps 2, 5, 9, 11)",37993
67249,Key Animation,44141
67249,"Animation Director (eps 3, 8)",28677
67249,"In-Between Animation (eps 6, 10)",6377
67249,Animation Director (eps 4-5),52034
67249,"Animation Director (eps 9, 11)",55791
67250,"In-Between Animation (eps 6, 9)",11759
67250,In-Between Animation (ep 113),6702
67250,"2nd Key Animation (eps 3, 12), Key Animation (OP)",33731
67250,Key Animation (ep 2),31737
67250,2nd Key Animation,19159
67250,"Key Animation (eps 18, 26)",21407
67250,Animation Director (ep 11),28883
67250,"Animation Director (eps 2, 5, 7, 10-12)",40359
67250,"2nd Key Animation (eps 8, 10)",16035
67250,"Animation Director (eps 2, 5, 7), Key Animation (ep 1)",45613
67250,"2nd Key Animation (eps 2, 11)",18679
67250,"Animation Director (ep 11), Key Animation (ep 11)",34934
67250,2nd Key Animation,33348
67250,"2nd Key Animation (ep 10), In-Between Animation (ep 10)",13655
67250,2nd Key Animation (ep 8),14513
67250,"In-Between Animation (eps 4, 8, 10)",11761
67250,Key Animation (ep 7),21603
67250,Key Animation,43755
67250,Animation Director (ep 11),38150
67250,"2nd Key Animation (ep 4, OP), Key Animation (eps 1, 3-4, 9-10, 12)",31953
67250,"Key Animation (eps 5, 12, ED3)",34914
67250,"Key Animation (eps 7, 12)",27775
67250,In-Between Animation,13173
67250,"Key Animation (eps 8-9, OP)",37426
67250,"Animation Director (eps 2, 7, 9, 11-13), Key Animation (OP, ED5-7, 11), Assistant Animation Director (OP)",44275
67250,"Animation Director (eps 1-2, 5-6, 9, 11-12)",42351
67250,In-Between Animation (ep 10),6773
67250,Key Animation (ep 3),31374
