mal_id,watching,completed,on_hold,dropped,plan_to_watch,total,score_1_votes,score_1_percentage,score_2_votes,score_2_percentage,score_3_votes,score_3_percentage,score_4_votes,score_4_percentage,score_5_votes,score_5_percentage,score_6_votes,score_6_percentage,score_7_votes,score_7_percentage,score_8_votes,score_8_percentage,score_9_votes,score_9_percentage,score_10_votes,score_10_percentage
35180,27754,246905,11065,6123,137441,429288,1437.0,0.7,248.0,0.1,322.0,0.2,672.0,0.3,1852.0,0.9,4594.0,2.2,15228.0,7.2,40934.0,19.4,67967.0,32.2,77787.0,36.9
28789,225,11842,147,216,2980,15410,65.0,0.8,49.0,0.6,92.0,1.2,256.0,3.3,729.0,9.3,1423.0,18.2,2313.0,29.6,1414.0,18.1,759.0,9.7,702.0,9.0
34647,313,13072,198,357,3362,17302,105.0,1.3,36.0,0.4,68.0,0.8,196.0,2.3,1103.0,13.2,2150.0,25.7,2557.0,30.6,1203.0,14.4,462.0,5.5,483.0,5.8
38154,173,2482,146,235,1512,4548,41.0,2.5,34.0,2.1,45.0,2.8,142.0,8.7,322.0,19.8,451.0,27.7,273.0,16.8,131.0,8.1,58.0,3.6,129.0,7.9
24181,33,1152,6,59,174,1424,33.0,4.0,28.0,3.4,74.0,9.0,106.0,12.9,242.0,29.5,132.0,16.1,84.0,10.2,43.0,5.2,36.0,4.4,43.0,5.2
33975,158,1367,67,438,736,2766,217.0,19.0,100.0,8.8,111.0,9.7,157.0,13.8,185.0,16.2,177.0,15.5,85.0,7.4,39.0,3.4,21.0,1.8,49.0,4.3
35070,86,289,29,169,406,979,27.0,16.3,6.0,3.6,21.0,12.7,18.0,10.8,26.0,15.7,13.0,7.8,19.0,11.4,9.0,5.4,5.0,3.0,22.0,13.3
54757,226,0,40,19,27691,27976,3.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,0.0,0.0,2.0,4.8,1.0,2.4,3.0,7.1,32.0,76.2
54761,133,1776,33,82,438,2462,7.0,0.6,6.0,0.5,9.0,0.8,19.0,1.6,92.0,7.9,200.0,17.3,349.0,30.1,170.0,14.7,59.0,5.1,248.0,21.4
37666,72,249,14,110,165,610,21.0,12.2,10.0,5.8,16.0,9.3,26.0,15.1,52.0,30.2,19.0,11.0,12.0,7.0,0.0,0.0,0.0,0.0,16.0,9.3
8774,36,645,17,143,322,1163,42.0,10.1,37.0,8.9,48.0,11.6,72.0,17.3,99.0,23.9,48.0,11.6,27.0,6.5,14.0,3.4,5.0,1.2,23.0,5.5
7809,57,1382,27,124,634,2224,106.0,11.2,105.0,11.1,111.0,11.7,148.0,15.6,181.0,19.1,136.0,14.4,84.0,8.9,32.0,3.4,18.0,1.9,25.0,2.6
30829,337,6443,167,269,3466,10682,65.0,1.7,31.0,0.8,52.0,1.3,108.0,2.8,388.0,9.9,599.0,15.3,1003.0,25.6,777.0,19.8,316.0,8.1,582.0,14.8
41188,132,1412,68,148,1258,3018,22.0,2.4,18.0,2.0,18.0,2.0,38.0,4.2,183.0,20.2,207.0,22.9,134.0,14.8,157.0,17.3,22.0,2.4,106.0,11.7
52010,50,540,31,100,430,1151,12.0,3.6,2.0,0.6,8.0,2.4,17.0,5.1,43.0,12.8,86.0,25.6,65.0,19.3,31.0,9.2,10.0,3.0,62.0,18.5
55973,9945,48813,1723,3641,20607,84729,230.0,0.6,104.0,0.3,184.0,0.5,490.0,1.3,1694.0,4.4,4521.0,11.6,10950.0,28.2,10371.0,26.7,5770.0,14.8,4551.0,11.7
58549,195,500,105,109,6278,7187,11.0,3.8,3.0,1.0,1.0,0.3,6.0,2.1,20.0,6.9,51.0,17.5,73.0,25.1,46.0,15.8,30.0,10.3,50.0,17.2
9624,3607,34322,1849,3504,23221,66503,349.0,1.3,421.0,1.5,716.0,2.6,1488.0,5.5,3405.0,12.5,6035.0,22.1,7554.0,27.7,4226.0,15.5,1747.0,6.4,1345.0,4.9
12131,322,3409,189,250,2779,6949,67.0,3.2,43.0,2.0,74.0,3.5,144.0,6.8,362.0,17.1,519.0,24.6,499.0,23.6,197.0,9.3,90.0,4.3,116.0,5.5
33993,902,7597,356,468,1783,11106,314.0,6.0,172.0,3.3,218.0,4.1,322.0,6.1,687.0,13.0,1066.0,20.2,940.0,17.8,576.0,10.9,348.0,6.6,628.0,11.9
7113,172,5708,66,190,1550,7686,42.0,1.1,60.0,1.6,79.0,2.1,146.0,4.0,525.0,14.2,702.0,19.0,929.0,25.2,509.0,13.8,300.0,8.1,399.0,10.8
53789,5,208,0,28,22,263,10.0,7.8,11.0,8.5,11.0,8.5,29.0,22.5,35.0,27.1,20.0,15.5,6.0,4.7,0.0,0.0,1.0,0.8,6.0,4.7
59879,16,35,6,51,42,150,2.0,10.5,1.0,5.3,1.0,5.3,5.0,26.3,3.0,15.8,3.0,15.8,3.0,15.8,0.0,0.0,0.0,0.0,1.0,5.3
53771,6,181,0,29,33,249,2.0,1.9,4.0,3.8,0.0,0.0,17.0,16.2,34.0,32.4,28.0,26.7,11.0,10.5,2.0,1.9,1.0,1.0,6.0,5.7
57574,7,151,1,21,23,203,8.0,7.7,1.0,1.0,9.0,8.7,11.0,10.6,31.0,29.8,20.0,19.2,12.0,11.5,5.0,4.8,0.0,0.0,7.0,6.7
61512,4,100,2,11,27,144,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.3,10.0,14.3,27.0,38.6,22.0,31.4,7.0,10.0,0.0,0.0,1.0,1.4
41744,12,372,3,46,49,482,14.0,5.4,10.0,3.9,19.0,7.3,25.0,9.7,73.0,28.2,69.0,26.6,25.0,9.7,10.0,3.9,3.0,1.2,11.0,4.2
52767,31,144,2,32,42,251,13.0,12.9,8.0,7.9,11.0,10.9,16.0,15.8,20.0,19.8,16.0,15.8,10.0,9.9,1.0,1.0,0.0,0.0,6.0,5.9
55375,13,451,1,22,52,539,3.0,1.0,5.0,1.6,7.0,2.3,12.0,3.9,45.0,14.6,69.0,22.4,61.0,19.8,38.0,12.3,25.0,8.1,43.0,14.0
36793,25885,222579,10424,23915,82620,365423,1895.0,1.1,2474.0,1.4,4223.0,2.3,8563.0,4.8,17572.0,9.8,33722.0,18.7,51952.0,28.9,32142.0,17.9,14390.0,8.0,13037.0,7.2
37956,10292,142797,4117,5484,41896,204586,484.0,0.4,607.0,0.6,1115.0,1.0,2156.0,2.0,5076.0,4.7,11394.0,10.4,26333.0,24.1,30295.0,27.8,16971.0,15.5,14728.0,13.5
33696,71,3134,18,125,239,3587,955.0,40.0,419.0,17.5,273.0,11.4,175.0,7.3,145.0,6.1,75.0,3.1,46.0,1.9,27.0,1.1,22.0,0.9,251.0,10.5
53425,610,4461,220,236,2025,7552,73.0,2.4,51.0,1.7,84.0,2.7,165.0,5.4,356.0,11.7,618.0,20.2,661.0,21.6,406.0,13.3,237.0,7.8,404.0,13.2
29809,1369,10023,570,533,3181,15676,96.0,1.4,99.0,1.5,170.0,2.5,266.0,4.0,719.0,10.7,1215.0,18.1,1678.0,24.9,1156.0,17.2,591.0,8.8,737.0,11.0
300,1122,17381,805,1010,10426,30744,94.0,0.7,100.0,0.8,206.0,1.6,593.0,4.5,1573.0,12.0,2628.0,20.1,3777.0,28.8,2248.0,17.2,1252.0,9.6,628.0,4.8
1225,466,11114,286,276,4217,16359,40.0,0.5,48.0,0.6,96.0,1.2,280.0,3.5,792.0,9.9,1443.0,18.1,2341.0,29.3,1568.0,19.6,903.0,11.3,477.0,6.0
3685,45,2965,12,74,393,3489,62.0,2.9,61.0,2.9,115.0,5.5,214.0,10.1,498.0,23.6,556.0,26.4,366.0,17.4,137.0,6.5,52.0,2.5,48.0,2.3
55725,310,1836,60,110,1660,3976,23.0,1.9,11.0,0.9,16.0,1.3,38.0,3.1,129.0,10.5,264.0,21.5,369.0,30.0,172.0,14.0,92.0,7.5,114.0,9.3
51464,4117,18387,1289,3294,14519,41606,98.0,0.6,77.0,0.5,200.0,1.2,422.0,2.6,1231.0,7.7,2736.0,17.0,5365.0,33.4,3427.0,21.3,1552.0,9.7,951.0,5.9
36624,41,464,15,95,262,877,35.0,10.5,31.0,9.3,45.0,13.5,60.0,18.0,74.0,22.2,32.0,9.6,18.0,5.4,15.0,4.5,1.0,0.3,22.0,6.6
30665,25,983,11,102,213,1334,230.0,31.6,115.0,15.8,121.0,16.6,78.0,10.7,100.0,13.7,42.0,5.8,13.0,1.8,8.0,1.1,1.0,0.1,20.0,2.7
38869,10,140,14,88,98,350,25.0,30.9,7.0,8.6,8.0,9.9,6.0,7.4,13.0,16.0,2.0,2.5,3.0,3.7,0.0,0.0,1.0,1.2,16.0,19.8
35745,94,330,33,125,447,1029,18.0,7.4,10.0,4.1,17.0,7.0,26.0,10.7,56.0,23.1,45.0,18.6,28.0,11.6,10.0,4.1,3.0,1.2,29.0,12.0
8646,31,1733,10,95,198,2067,109.0,8.7,118.0,9.4,150.0,12.0,242.0,19.4,314.0,25.1,159.0,12.7,79.0,6.3,24.0,1.9,12.0,1.0,43.0,3.4
27589,24,312,18,127,198,679,24.0,10.6,10.0,4.4,16.0,7.0,32.0,14.1,60.0,26.4,48.0,21.1,14.0,6.2,3.0,1.3,3.0,1.3,17.0,7.5
23149,57,259,19,141,198,674,25.0,14.4,7.0,4.0,15.0,8.6,22.0,12.6,36.0,20.7,31.0,17.8,9.0,5.2,2.0,1.1,5.0,2.9,22.0,12.6
29835,14,200,12,121,128,475,17.0,12.4,2.0,1.5,7.0,5.1,14.0,10.2,33.0,24.1,33.0,24.1,12.0,8.8,4.0,2.9,0.0,0.0,15.0,10.9
10979,62,1713,16,96,483,2370,57.0,4.5,61.0,4.8,94.0,7.4,196.0,15.4,314.0,24.6,293.0,23.0,158.0,12.4,65.0,5.1,16.0,1.3,20.0,1.6
47549,7,50,3,42,33,135,3.0,9.7,0.0,0.0,0.0,0.0,2.0,6.5,7.0,22.6,9.0,29.0,3.0,9.7,0.0,0.0,0.0,0.0,7.0,22.6
47550,5,54,1,42,28,130,4.0,13.3,1.0,3.3,1.0,3.3,2.0,6.7,9.0,30.0,4.0,13.3,3.0,10.0,0.0,0.0,0.0,0.0,6.0,20.0
52162,213,263,57,197,457,1187,20.0,8.3,15.0,6.2,13.0,5.4,18.0,7.5,32.0,13.3,44.0,18.3,34.0,14.1,20.0,8.3,14.0,5.8,31.0,12.9
60029,47,51,7,41,122,268,1.0,3.4,0.0,0.0,2.0,6.9,3.0,10.3,3.0,10.3,8.0,27.6,5.0,17.2,2.0,6.9,0.0,0.0,5.0,17.2
38101,44554,829995,13843,22806,122909,1034107,1978.0,0.3,1654.0,0.2,3364.0,0.5,8848.0,1.3,25815.0,3.9,67261.0,10.1,192834.0,29.0,204563.0,30.7,92376.0,13.9,67041.0,10.1
62466,5,35,3,5,5,53,1.0,4.5,0.0,0.0,0.0,0.0,1.0,4.5,4.0,18.2,7.0,31.8,3.0,13.6,1.0,4.5,2.0,9.1,3.0,13.6
39783,52765,590767,10606,10855,120116,785109,1126.0,0.2,743.0,0.2,1537.0,0.3,3849.0,0.8,11286.0,2.4,31122.0,6.5,98365.0,20.6,164654.0,34.5,98594.0,20.6,66607.0,13.9
48548,20835,186108,2333,1317,90637,301230,1324.0,0.9,610.0,0.4,1079.0,0.7,2534.0,1.6,4770.0,3.1,12065.0,7.8,30675.0,19.8,52743.0,34.1,25130.0,16.3,23611.0,15.3
58755,1270,14293,519,173,16242,32497,53.0,0.5,52.0,0.5,84.0,0.8,218.0,2.0,587.0,5.4,1447.0,13.4,3165.0,29.2,2586.0,23.9,1055.0,9.7,1586.0,14.6
54915,2843,47159,1021,523,37245,88791,101.0,0.3,60.0,0.2,88.0,0.3,225.0,0.7,827.0,2.4,2568.0,7.6,8071.0,23.7,10920.0,32.1,5221.0,15.4,5909.0,17.4
51823,23,208,4,48,88,371,11.0,8.5,7.0,5.4,19.0,14.6,17.0,13.1,37.0,28.5,16.0,12.3,10.0,7.7,4.0,3.1,2.0,1.5,7.0,5.4
60486,5,27,6,18,27,83,0.0,0.0,0.0,0.0,1.0,8.3,2.0,16.7,2.0,16.7,3.0,25.0,3.0,25.0,0.0,0.0,0.0,0.0,1.0,8.3
2475,187,1866,106,261,1585,4005,154.0,10.8,187.0,13.2,200.0,14.1,283.0,19.9,232.0,16.3,170.0,12.0,97.0,6.8,31.0,2.2,25.0,1.8,42.0,3.0
35746,734,6979,202,388,12242,20545,179.0,3.8,221.0,4.7,314.0,6.7,583.0,12.5,1008.0,21.5,1035.0,22.1,642.0,13.7,306.0,6.5,141.0,3.0,250.0,5.3
49094,9,321,2,37,57,426,21.0,10.0,13.0,6.2,23.0,10.9,35.0,16.6,74.0,35.1,23.0,10.9,14.0,6.6,0.0,0.0,0.0,0.0,8.0,3.8
59293,21,31,5,33,22,112,0.0,0.0,0.0,0.0,1.0,8.3,5.0,41.7,3.0,25.0,0.0,0.0,2.0,16.7,0.0,0.0,0.0,0.0,1.0,8.3
57393,20,93,2,22,22,159,1.0,1.9,2.0,3.7,5.0,9.3,12.0,22.2,15.0,27.8,9.0,16.7,5.0,9.3,0.0,0.0,0.0,0.0,5.0,9.3
13971,61,3242,31,116,845,4295,162.0,6.9,177.0,7.6,182.0,7.8,249.0,10.6,506.0,21.6,454.0,19.4,328.0,14.0,159.0,6.8,58.0,2.5,67.0,2.9
54768,15,202,4,32,74,327,1.0,0.8,2.0,1.6,5.0,3.9,8.0,6.3,28.0,21.9,40.0,31.3,30.0,23.4,4.0,3.1,2.0,1.6,8.0,6.3
5548,134,888,69,216,616,1923,85.0,15.1,55.0,9.8,72.0,12.8,82.0,14.6,116.0,20.6,49.0,8.7,32.0,5.7,11.0,2.0,12.0,2.1,48.0,8.5
5773,109,788,51,192,506,1646,74.0,15.6,42.0,8.8,59.0,12.4,75.0,15.8,79.0,16.6,39.0,8.2,18.0,3.8,44.0,9.3,7.0,1.5,38.0,8.0
57860,575,1104,206,169,682,2736,24.0,2.5,22.0,2.3,42.0,4.4,79.0,8.4,128.0,13.5,226.0,23.9,208.0,22.0,101.0,10.7,46.0,4.9,70.0,7.4
20913,97,3517,36,114,936,4700,112.0,4.6,96.0,4.0,186.0,7.7,264.0,10.9,579.0,23.8,491.0,20.2,349.0,14.4,177.0,7.3,72.0,3.0,103.0,4.2
29643,1298,2,568,462,4755,7085,20.0,3.0,24.0,3.7,37.0,5.6,48.0,7.3,87.0,13.3,131.0,20.0,145.0,22.1,58.0,8.8,33.0,5.0,73.0,11.1
52322,7,56,3,40,51,157,0.0,0.0,1.0,3.6,0.0,0.0,4.0,14.3,7.0,25.0,5.0,17.9,4.0,14.3,0.0,0.0,0.0,0.0,7.0,25.0
38735,6423,86703,3304,9881,38848,145159,1266.0,1.8,1374.0,1.9,2489.0,3.5,4422.0,6.2,7930.0,11.2,14316.0,20.2,19226.0,27.1,11413.0,16.1,5056.0,7.1,3475.0,4.9
40602,2035,53508,1036,1481,13546,71606,252.0,0.6,301.0,0.7,537.0,1.3,1311.0,3.3,3040.0,7.6,6920.0,17.2,12668.0,31.5,8781.0,21.8,3811.0,9.5,2613.0,6.5
60530,4,85,1,14,12,116,3.0,5.5,0.0,0.0,2.0,3.6,4.0,7.3,25.0,45.5,11.0,20.0,6.0,10.9,2.0,3.6,1.0,1.8,1.0,1.8
32853,19,814,2,60,129,1024,18.0,3.3,22.0,4.0,38.0,6.9,48.0,8.7,150.0,27.2,138.0,25.0,64.0,11.6,33.0,6.0,13.0,2.4,27.0,4.9
16812,53,348,13,127,225,766,51.0,20.7,28.0,11.4,35.0,14.2,44.0,17.9,35.0,14.2,19.0,7.7,12.0,4.9,5.0,2.0,1.0,0.4,16.0,6.5
61361,247,794,53,63,2079,3236,6.0,1.1,2.0,0.4,10.0,1.8,15.0,2.8,47.0,8.6,140.0,25.7,164.0,30.1,75.0,13.8,38.0,7.0,48.0,8.8
56405,32,247,5,29,72,385,3.0,1.8,5.0,3.0,5.0,3.0,14.0,8.3,48.0,28.4,28.0,16.6,31.0,18.3,7.0,4.1,5.0,3.0,23.0,13.6
6670,65,609,51,120,1112,1957,14.0,3.2,1.0,0.2,2.0,0.5,18.0,4.1,66.0,15.0,90.0,20.5,126.0,28.7,62.0,14.1,24.0,5.5,36.0,8.2
33865,1759,6618,701,699,2412,12189,195.0,3.6,147.0,2.7,207.0,3.8,355.0,6.5,732.0,13.4,1068.0,19.5,1175.0,21.4,743.0,13.6,338.0,6.2,518.0,9.5
49133,32,61,4,70,59,226,6.0,13.6,5.0,11.4,0.0,0.0,4.0,9.1,1.0,2.3,8.0,18.2,3.0,6.8,0.0,0.0,0.0,0.0,17.0,38.6
44840,35,54,3,68,53,213,5.0,12.2,4.0,9.8,0.0,0.0,2.0,4.9,2.0,4.9,5.0,12.2,5.0,12.2,1.0,2.4,0.0,0.0,17.0,41.5
16564,51,342,12,127,215,747,18.0,8.1,22.0,10.0,44.0,19.9,40.0,18.1,45.0,20.4,19.0,8.6,15.0,6.8,3.0,1.4,2.0,0.9,13.0,5.9
41457,75863,567303,22925,22799,226934,915824,935.0,0.2,753.0,0.2,1669.0,0.3,3996.0,0.8,9201.0,1.9,22341.0,4.7,67791.0,14.2,145145.0,30.4,129010.0,27.0,97289.0,20.3
48569,54672,412478,13342,9081,112844,602417,990.0,0.3,598.0,0.2,862.0,0.2,1994.0,0.6,4320.0,1.2,10682.0,3.1,32459.0,9.3,76973.0,22.1,107685.0,30.9,112296.0,32.2
50475,589,14927,222,422,3440,19600,140.0,1.5,52.0,0.6,104.0,1.1,290.0,3.1,1332.0,14.2,2561.0,27.2,2374.0,25.2,1060.0,11.3,535.0,5.7,964.0,10.2
49235,1134,45063,441,613,12195,59446,240.0,0.8,142.0,0.5,252.0,0.9,615.0,2.1,3241.0,11.2,6590.0,22.8,8599.0,29.8,4220.0,14.6,2133.0,7.4,2811.0,9.7
36089,27,542,2,50,78,699,29.0,7.9,31.0,8.5,32.0,8.7,78.0,21.3,109.0,29.8,45.0,12.3,18.0,4.9,5.0,1.4,2.0,0.5,17.0,4.6
55468,5,164,1,23,27,220,4.0,3.8,3.0,2.9,2.0,1.9,14.0,13.3,34.0,32.4,21.0,20.0,11.0,10.5,7.0,6.7,1.0,1.0,8.0,7.6
55169,4,164,1,26,20,215,11.0,10.3,9.0,8.4,10.0,9.3,23.0,21.5,21.0,19.6,14.0,13.1,10.0,9.3,2.0,1.9,1.0,0.9,6.0,5.6
32998,49230,421952,29871,29536,244060,774649,574.0,0.2,566.0,0.2,1286.0,0.4,3925.0,1.1,11441.0,3.2,29412.0,8.3,84783.0,24.1,117391.0,33.3,66611.0,18.9,36408.0,10.3
33964,587,28495,305,425,6887,36699,202.0,1.1,125.0,0.7,287.0,1.6,610.0,3.4,2948.0,16.3,4928.0,27.2,4619.0,25.5,2236.0,12.3,1074.0,5.9,1086.0,6.0
34777,886,46065,524,342,12058,59875,84.0,0.3,108.0,0.3,244.0,0.8,647.0,2.0,2756.0,8.7,7563.0,23.9,11216.0,35.5,5400.0,17.1,1971.0,6.2,1594.0,5.0
36756,128,3871,103,195,1737,6034,65.0,2.6,71.0,2.8,140.0,5.5,252.0,10.0,672.0,26.6,617.0,24.4,371.0,14.7,163.0,6.4,76.0,3.0,103.0,4.1
41318,26,510,9,51,107,703,17.0,5.4,11.0,3.5,13.0,4.1,43.0,13.7,91.0,29.0,57.0,18.2,38.0,12.1,24.0,7.6,4.0,1.3,16.0,5.1
62002,1,0,0,0,1504,1505,,,,,,,,,,,,,,,,,,,,
58957,2411,694,282,919,6263,10569,57.0,4.1,54.0,3.9,100.0,7.1,172.0,12.3,268.0,19.1,328.0,23.4,204.0,14.6,91.0,6.5,33.0,2.4,93.0,6.6
62335,13,99,4,25,90,231,3.0,4.5,1.0,1.5,3.0,4.5,6.0,9.0,23.0,34.3,14.0,20.9,8.0,11.9,4.0,6.0,2.0,3.0,3.0,4.5
1692,308,7497,206,328,2859,11198,183.0,3.2,242.0,4.3,359.0,6.4,636.0,11.3,1132.0,20.1,1158.0,20.5,899.0,15.9,579.0,10.3,310.0,5.5,147.0,2.6
4827,83,2533,62,127,837,3642,95.0,5.5,89.0,5.2,128.0,7.4,233.0,13.5,394.0,22.9,327.0,19.0,251.0,14.6,98.0,5.7,54.0,3.1,55.0,3.2
56184,12,61,8,55,32,168,3.0,9.7,3.0,9.7,3.0,9.7,4.0,12.9,5.0,16.1,3.0,9.7,4.0,12.9,1.0,3.2,0.0,0.0,5.0,16.1
45868,13,63,4,58,51,189,8.0,21.6,2.0,5.4,1.0,2.7,2.0,5.4,3.0,8.1,7.0,18.9,2.0,5.4,1.0,2.7,0.0,0.0,11.0,29.7
40628,26,455,6,49,120,656,36.0,11.3,21.0,6.6,9.0,2.8,50.0,15.7,66.0,20.8,59.0,18.6,50.0,15.7,12.0,3.8,2.0,0.6,13.0,4.1
54668,37,37,10,60,57,201,1.0,3.8,0.0,0.0,1.0,3.8,3.0,11.5,6.0,23.1,5.0,19.2,3.0,11.5,0.0,0.0,0.0,0.0,7.0,26.9
39086,12,443,2,47,82,586,19.0,6.1,5.0,1.6,15.0,4.8,36.0,11.6,93.0,30.0,65.0,21.0,40.0,12.9,8.0,2.6,6.0,1.9,23.0,7.4
61375,6,64,2,9,11,92,2.0,4.5,0.0,0.0,1.0,2.3,4.0,9.1,12.0,27.3,15.0,34.1,7.0,15.9,1.0,2.3,1.0,2.3,1.0,2.3
54074,7,187,0,28,30,252,6.0,4.7,4.0,3.1,4.0,3.1,20.0,15.7,34.0,26.8,32.0,25.2,14.0,11.0,5.0,3.9,1.0,0.8,7.0,5.5
55558,4,40,8,42,34,128,2.0,7.4,0.0,0.0,3.0,11.1,3.0,11.1,5.0,18.5,2.0,7.4,2.0,7.4,3.0,11.1,0.0,0.0,7.0,25.9
